Tiempo (s),intensidad
6862,1.953160802719306e-8
6863,1.950679859666466e-8
6864,1.8419566289357102e-8
6865,1.7533701148885543e-8
6866,1.839190436481661e-8
6867,2.5055726512161358e-8
6868,1.7504028025586888e-8
6869,1.4588871533505556e-8
6870,1.5642277998091e-8
6871,1.5674987385394736e-8
6872,1.382660003191065e-8
6873,1.674771261735663e-8
6874,1.4919205635740213e-8
6875,1.3287567997934432e-8
6876,1.2103849081816006e-8
6877,1.1202449633748272e-8
6878,1.063429246163633e-8
6879,1.3240823607867208e-8
6880,1.3941194940347428e-8
6881,1.4732179440595571e-8
6882,1.4389774890109982e-8
6883,1.2881635317429553e-8
6884,1.4291012529915903e-8
6885,1.4642761881539088e-8
6886,1.3938915970716522e-8
6887,1.2725533541825446e-8
6888,1.4402304873700777e-8
6889,1.7658833022566436e-8
6890,1.7821386950088477e-8
6891,1.543153044497206e-8
6892,1.5283330332005735e-8
6893,1.4879865307664725e-8
6894,1.4390172499776976e-8
6895,1.6058944604416824e-8
6896,1.9342116732851006e-8
6897,1.7198267514451326e-8
6898,1.578557841741061e-8
6899,1.9469580763416634e-8
6900,1.6784855237956077e-8
6901,1.5649158887208644e-8
6902,1.3785696086652853e-8
6903,1.693185341584089e-8
6904,1.5227443613338357e-8
6905,1.4019750988912608e-8
6906,1.7561366234053618e-8
6907,1.8371495045664197e-8
6908,1.632332396323444e-8
6909,1.6907095274819278e-8
6910,1.9118578562491246e-8
6911,1.8571740213134893e-8
6912,1.6048963893889128e-8
6913,1.5832569386268357e-8
6914,1.6038952455325158e-8
6915,1.644240343651737e-8
6916,1.3652972013819234e-8
6917,1.3665115286703807e-8
6918,1.9474642769722674e-8
6919,1.5627532112746265e-8
6920,1.7538166953486795e-8
6921,1.60004058991042e-8
6922,1.3447380697614962e-8
6923,1.7711555322507133e-8
6924,1.802229109045099e-8
6925,1.545319197948363e-8
6926,1.6225870293918978e-8
6927,1.525877608459468e-8
6928,1.3190710838094009e-8
6929,1.5056533681474168e-8
6930,1.5076842569246536e-8
6931,1.1255857856087075e-8
6932,1.3851952703099253e-8
6933,1.3324207886300803e-8
6934,1.2331156227255795e-8
6935,1.4200564213082825e-8
6936,1.2397097019502976e-8
6937,1.119837482923936e-8
6938,1.5997875033542794e-8
6939,1.5864726884296367e-8
6940,1.4084083785445717e-8
6941,1.429903074641384e-8
6942,1.2908780019904023e-8
6943,1.403286024374425e-8
6944,1.3441415308781647e-8
6945,1.2648848765080737e-8
6946,1.2539638021248072e-8
6947,1.2713010333569725e-8
6948,9.907689781872981e-9
6949,1.1251509727811235e-8
6950,1.065022051440737e-8
6951,1.0326639115017718e-8
6952,1.1533018800714898e-8
6953,1.1685949359928946e-8
6954,1.8044049091934264e-8
6955,1.866828403562347e-8
6956,1.9320394946712072e-8
6957,1.5178540018798972e-8
6958,1.8834222643287916e-8
6959,1.870867367942284e-8
6960,2.0382558618887203e-8
6961,1.885062699718003e-8
6962,1.83145393626954e-8
6963,2.072449706307308e-8
6964,1.6038815811011772e-8
6965,1.695899062109248e-8
6966,1.191012446398657e-8
6967,1.1430941442814176e-8
6968,1.250054650150384e-8
6969,1.674771261735663e-8
6970,1.9141867247985384e-8
6971,1.7122019999671565e-8
6972,1.982010724098436e-8
6973,1.5823990007287858e-8
6974,1.6667251932043166e-8
6975,1.385548715316409e-8
6976,1.6406653268903236e-8
6977,1.4856424492437732e-8
6978,1.5136525609039965e-8
6979,1.5673666437539e-8
6980,2.0529137332565284e-8
6981,1.99565837959447e-8
6982,1.94436905240792e-8
6983,1.652524853989766e-8
6984,1.650429584849223e-8
6985,1.7083914923140143e-8
6986,1.5455597529466e-8
6987,1.4555043240833194e-8
6988,1.7390337076333435e-8
6989,1.717951899641315e-8
6990,1.6393511889792862e-8
6991,1.606364138109841e-8
6992,2.1613161566955215e-8
6993,1.8968871739323845e-8
6994,2.1808058325012092e-8
6995,2.0984484263209814e-8
6996,2.2304716110059705e-8
6997,1.4429490613434894e-8
6998,1.3850814087695329e-8
6999,1.3913102991529052e-8
7000,1.5695917235171538e-8
7001,1.3880624314559469e-8
7002,1.4430364460812508e-8
7003,1.4836849794735686e-8
7004,1.2600692110506265e-8
7005,1.5166616310631145e-8
7006,1.5130532056200472e-8
7007,1.61452360885225e-8
7008,1.710053508837818e-8
7009,1.5426627751094217e-8
7010,1.6999893474847983e-8
7011,1.6138999197611668e-8
7012,1.740880657616123e-8
7013,1.5395223565555834e-8
7014,1.6504478261719122e-8
7015,1.6897770213250467e-8
7016,2.139434525361562e-8
7017,1.975037290888262e-8
7018,1.987826152383739e-8
7019,1.885368731024362e-8
7020,1.680157519633142e-8
7021,1.8452682106433076e-8
7022,1.7161648396040527e-8
7023,1.7153656139321596e-8
7024,1.88854614106391e-8
7025,1.8395830529151888e-8
7026,1.7588467475206102e-8
7027,2.1157960402196612e-8
7028,1.5823990007287858e-8
7029,1.4060151490619562e-8
7030,1.525776072756126e-8
7031,1.3855180883542628e-8
7032,1.3171917441739875e-8
7033,1.3782633252698993e-8
7034,1.4048695518111533e-8
7035,1.706479203530656e-8
7036,1.6440669538432542e-8
7037,1.4773908331434414e-8
7038,1.3647264224479017e-8
7039,1.5639432860455168e-8
7040,1.5911898506766526e-8
7041,1.5503937179866686e-8
7042,1.4701092154841191e-8
7043,1.4430377751675446e-8
7044,1.4018385540785039e-8
7045,1.6294258429199965e-8
7046,1.61022401702213e-8
7047,1.557688092428461e-8
7048,1.6776513088131137e-8
7049,1.6510103659094184e-8
7050,1.5946133659429644e-8
7051,1.63149219319802e-8
7052,1.6425715636108306e-8
7053,1.6217876913791823e-8
7054,1.641721931894645e-8
7055,1.5824317935437222e-8
7056,1.6374143796055762e-8
7057,1.6174654028577902e-8
7058,1.5408132342159297e-8
7059,1.6345390478751923e-8
7060,1.5827174841442658e-8
7061,1.6272646870405874e-8
7062,1.4237534845573129e-8
7063,1.604466670687418e-8
7064,1.566540762446899e-8
7065,1.5149524437294123e-8
7066,1.6341025210074374e-8
7067,1.4909874915158876e-8
7068,1.5671324374739796e-8
7069,1.5006209317117567e-8
7070,1.4985136386153372e-8
7071,1.564611435096599e-8
7072,1.4731229652503956e-8
7073,1.4087288214303954e-8
7074,1.562570424655016e-8
7075,1.5153302744760122e-8
7076,1.4818969357319196e-8
7077,1.4379464070978825e-8
7078,1.3949858423616462e-8
7079,1.5368401572202987e-8
7080,1.5586657774291454e-8
7081,1.4940805082940346e-8
7082,1.550088163507791e-8
7083,1.4692327485039575e-8
7084,1.4576055055025955e-8
7085,1.5876435377440057e-8
7086,1.64447850050562e-8
7087,1.5240159070006228e-8
7088,1.733807989989974e-8
7089,1.8023660571821187e-8
7090,1.6891670453226195e-8
7091,1.6688269323614936e-8
7092,1.718016379257422e-8
7093,1.7962748942792152e-8
7094,1.841030570211897e-8
7095,1.774254845650236e-8
7096,1.6797861649350675e-8
7097,1.9123747461976506e-8
7098,1.8486598111497888e-8
7099,1.9582746410758102e-8
7100,2.0295072168938862e-8
7101,1.964964913503207e-8
7102,1.859616110623209e-8
7103,1.841885377114339e-8
7104,1.825584753297186e-8
7105,1.8347272022629444e-8
7106,1.8294329629864126e-8
7107,1.4463420074414356e-8
7108,1.6304624449864405e-8
7109,1.5660189029733384e-8
7110,1.593525435582957e-8
7111,1.5346441916541443e-8
7112,1.3147948672611188e-8
7113,1.1527682328531418e-8
7114,1.2711371163120681e-8
7115,1.2518185994843538e-8
7116,1.4117896704597683e-8
7117,1.4778358579645934e-8
7118,1.2841468772406394e-8
7119,1.589113803212592e-8
7120,1.51180299020434e-8
7121,1.5146329485107738e-8
7122,1.3052647211255395e-8
7123,1.7119851767028607e-8
7124,1.9632034112004266e-8
7125,1.8564010269663216e-8
7126,1.9822553561056117e-8
7127,1.8517629905006564e-8
7128,1.9021475402518518e-8
7129,1.581608535215605e-8
7130,1.8268622428790572e-8
7131,1.690359193553586e-8
7132,1.900739937439487e-8
7133,2.135044837706806e-8
7134,1.5909260753402204e-8
7135,1.4690429725862416e-8
7136,1.8457432973661554e-8
7137,2.3946370629260588e-8
7138,2.2281981022151326e-8
7139,2.0713142834019273e-8
7140,1.7503173590744815e-8
7141,2.3797344627537136e-8
7142,1.800546327028486e-8
7143,1.698692228899578e-8
7144,1.4811055181781597e-8
7145,1.5234471756667592e-8
7146,1.610637105309011e-8
7147,1.3677360690326396e-8
7148,1.6011820027492245e-8
7149,1.712569873872901e-8
7150,1.5027889740911983e-8
7151,1.5996821545230218e-8
7152,1.4170585670001271e-8
7153,1.348806344143042e-8
7154,1.3134928105434231e-8
7155,1.271722045746805e-8
7156,5.20858792755744e-8
7157,1.889848542280741e-8
7158,1.2153089605617586e-8
7159,1.6970490696886385e-8
7160,1.63995072818637e-8
7161,1.5679636852220212e-8
7162,1.2952043668661248e-8
7163,1.3130449689778663e-8
7164,1.6295158908078362e-8
7165,1.5495014964474802e-8
7166,1.728844768131126e-8
7167,1.6410469261851315e-8
7168,1.5680813876953304e-8
7169,1.4626903628884067e-8
7170,1.3546496839213737e-8
7171,1.43823051844363e-8
7172,1.4285110363773045e-8
7173,1.570610874252562e-8
7174,1.512373294560271e-8
7175,1.7343841659999826e-8
7176,1.4056558358647664e-8
7177,1.7595969478911734e-8
7178,1.577818340586758e-8
7179,1.5172854738332616e-8
7180,1.588668922615396e-8
7181,1.5546191031135396e-8
7182,1.633623604569236e-8
7183,1.5320078830714685e-8
7184,1.5999742751516994e-8
7185,1.5047047779262123e-8
7186,1.5404460751219364e-8
7187,1.4499712795863113e-8
7188,1.3771809289117309e-8
7189,1.6026721863147298e-8
7190,1.9939290465791164e-8
7191,2.1089568790765115e-8
7192,1.7036532261543894e-8
7193,1.9078068333379544e-8
7194,2.0229381280777444e-8
7195,1.2765872424443004e-8
7196,1.3070373554459914e-8
7197,1.8376973962504755e-8
7198,1.5299146382966635e-8
7199,1.2302022018479445e-8
7200,1.5032239966893855e-8
7201,1.262237271703841e-8
7202,1.2814371192523997e-8
7203,1.5507364675598334e-8
7204,1.519966443241187e-8
7205,1.3804077853497748e-8
7206,1.798511834946571e-8
7207,1.2720611821027954e-8
7208,1.7761424742019892e-8
7209,1.785488264312265e-8
7210,1.42706481985361e-8
7211,2.103050493167271e-8
7212,1.616264745276003e-8
7213,1.690863697411775e-8
7214,1.5811825033815663e-8
7215,1.805731607519424e-8
7216,2.0461826600166243e-8
7217,1.6420349626622196e-8
7218,1.4724684564335458e-8
7219,1.9273873311072334e-8
7220,1.4512401998888906e-8
7221,2.2184845063570498e-8
7222,1.8046916128816833e-8
7223,1.747156064432911e-8
7224,1.7835077465157906e-8
7225,1.5807154568011407e-8
7226,1.7962087182855157e-8
7227,1.6125084531964955e-8
7228,1.726412214433343e-8
7229,1.672382444565846e-8
7230,1.5797021164288137e-8
7231,1.8986853524066907e-8
7232,1.6496127323294846e-8
7233,1.3806589101941306e-8
7234,1.5552148697975818e-8
7235,1.555464844702457e-8
7236,1.240799472001867e-8
7237,1.297237814871792e-8
7238,1.8846139436557836e-8
7239,1.4797154214341659e-8
7240,1.734248390032569e-8
7241,1.4548918129553116e-8
7242,1.7872240502143756e-8
7243,1.5395329912360015e-8
7244,1.4902083756456204e-8
7245,2.159767491747868e-8
7246,2.2239022795332414e-8
7247,1.9950624746123514e-8
7248,1.8862814767432618e-8
7249,1.6896781964883456e-8
7250,1.5948626961016466e-8
7251,1.6272388335296328e-8
7252,1.6201465487639462e-8
7253,1.5218680514635797e-8
7254,1.5075474832199107e-8
7255,1.5721594843093847e-8
7256,1.5729550063199674e-8
7257,1.768644712224496e-8
7258,1.6368896399017527e-8
7259,1.6621683175393732e-8
7260,1.4933668274435932e-8
7261,1.5433687413111217e-8
7262,1.595548463224062e-8
7263,1.5575284920378675e-8
7264,1.5953012298457165e-8
7265,1.4123976945668032e-8
7266,1.5326842691418904e-8
7267,1.565060029438572e-8
7268,1.6216584896019588e-8
7269,1.4907128667647923e-8
7270,1.507874858235632e-8
7271,1.4695555253430387e-8
7272,1.5829664122549027e-8
7273,1.7102023544678416e-8
7274,1.7161845977956767e-8
7275,1.901668444288341e-8
7276,1.721461839794067e-8
7277,1.9880165704802586e-8
7278,1.8003075383827752e-8
7279,1.529892797349e-8
7280,1.7612824189135913e-8
7281,2.031898454529773e-8
7282,1.7426372775938947e-8
7283,1.7917742873223228e-8
7284,1.914365240023722e-8
7285,1.7436270584891187e-8
7286,1.7651527758504594e-8
7287,2.0253649965648243e-8
7288,1.7750582117580793e-8
7289,1.8276742789127733e-8
7290,2.4700986595642257e-8
7291,1.8765398868213526e-8
7292,1.839812647412712e-8
7293,1.766055306517873e-8
7294,1.8070692675136562e-8
7295,1.7709051462403425e-8
7296,2.117290749130818e-8
7297,2.1080028805649488e-8
7298,1.8676418628539924e-8
7299,1.9397421366701074e-8
7300,1.4804798472001622e-8
7301,1.5951289605883105e-8
7302,1.859135312685507e-8
7303,1.7753611007900428e-8
7304,1.768885410689081e-8
7305,1.783497890514984e-8
7306,1.4612492457464009e-8
7307,1.9935420467136875e-8
7308,1.6976337473273873e-8
7309,1.599381248697409e-8
7310,1.3444603537096238e-8
7311,1.3553984978876866e-8
7312,1.466070989341174e-8
7313,1.3627996080815377e-8
7314,1.324393376163598e-8
7315,1.5824973812123555e-8
7316,1.7842421717767173e-8
7317,1.7310635030255e-8
7318,1.7659239636904534e-8
7319,1.712246550692795e-8
7320,1.936620389659763e-8
7321,1.5975335956186424e-8
7322,1.6733978243237686e-8
7323,1.619681419040172e-8
7324,1.82087024867401e-8
7325,1.6831716204459235e-8
7326,1.4537843856076606e-8
7327,1.7676448000482464e-8
7328,1.7516647885546527e-8
7329,1.6433622254512134e-8
7330,1.7803721824544605e-8
7331,1.6949871106294778e-8
7332,1.5590713827405114e-8
7333,2.0120306861307165e-8
7334,1.5845210023230247e-8
7335,1.8186134554686032e-8
7336,1.6222198079280803e-8
7337,1.8040891723363815e-8
7338,2.0299778539406815e-8
7339,1.8679188294264075e-8
7340,1.829804115279296e-8
7341,1.7718571278211813e-8
7342,1.8128087969117788e-8
7343,1.8785186019361425e-8
7344,1.825805033352036e-8
7345,1.712780461061175e-8
7346,1.649278509307587e-8
7347,1.62679189501251e-8
7348,1.651130500582644e-8
7349,1.5671270247996442e-8
7350,1.6476899774905246e-8
7351,1.6277035099930368e-8
7352,1.7658088942571418e-8
7353,1.7718044985144777e-8
7354,1.779488968305748e-8
7355,1.8814050265713254e-8
7356,1.9909483796712085e-8
7357,1.6675697179396442e-8
7358,1.5317137112700432e-8
7359,1.5503947889610773e-8
7360,1.3029201481661045e-8
7361,1.8085103560509878e-8
7362,1.9781444413648476e-8
7363,1.9933442145918415e-8
7364,1.8094325558217864e-8
7365,1.5100579009645825e-8
7366,1.5571433665414062e-8
7367,1.7651125386058338e-8
7368,1.5680756106806472e-8
7369,1.788080224199832e-8
7370,1.7867878884860935e-8
7371,1.7775580808678053e-8
7372,1.5287219450879645e-8
7373,1.4434608190740754e-8
7374,1.3684212195729214e-8
7375,1.4238610173023828e-8
7376,1.5158317521569435e-8
7377,1.479006218509298e-8
7378,1.442580309526729e-8
7379,1.242576969684287e-8
7380,1.6208681930247202e-8
7381,1.5131430937809104e-8
7382,1.5979154650928624e-8
7383,1.6357465010798646e-8
7384,1.652091131900347e-8
7385,1.673083437563693e-8
7386,1.7498930247034897e-8
7387,1.5831847577125164e-8
7388,1.6293358000082527e-8
7389,1.6645785731830226e-8
7390,1.7154497462089926e-8
7391,1.5504519086681253e-8
7392,1.4758424571299288e-8
7393,1.546837528013082e-8
7394,1.510047469890175e-8
7395,1.7966562809499108e-8
7396,1.6276461677377956e-8
7397,1.3284533245546667e-8
7398,1.4272478583477482e-8
7399,1.2509996840244183e-8
7400,1.4191555500957003e-8
7401,1.3036124515243858e-8
7402,1.5844918146363373e-8
7403,1.8017328629873083e-8
7404,1.771788995605923e-8
7405,1.9441129805704512e-8
7406,1.6729809664101015e-8
7407,1.9612660018874507e-8
7408,1.7683042877569905e-8
7409,1.9036363978934932e-8
7410,1.5957678093004075e-8
7411,1.7568403601697433e-8
7412,1.6940764296926556e-8
7413,1.7121073828023184e-8
7414,1.9211885958132975e-8
7415,1.7304936101494255e-8
7416,1.8213889606078684e-8
7417,1.5720306164879085e-8
7418,1.744023770760172e-8
7419,1.672784516712312e-8
7420,2.012874045511226e-8
7421,1.691362899525367e-8
7422,1.751090532636086e-8
7423,1.4858487388995536e-8
7424,1.898272254258587e-8
7425,1.8252737160432825e-8
7426,1.844044936814371e-8
7427,1.4660048260713574e-8
7428,1.3253329640614289e-8
7429,1.3366940041719933e-8
7430,1.3023364624999525e-8
7431,1.4108982669216758e-8
7432,1.4438331205111364e-8
7433,1.952048932339153e-8
7434,1.9000411204461816e-8
7435,1.7242677285245598e-8
7436,2.0364267819414487e-8
7437,1.3408882958905078e-8
7438,1.1955603403503455e-8
7439,1.3286696047499206e-8
7440,1.2118763214920517e-8
7441,1.3392603150018262e-8
7442,1.2059363885926945e-8
7443,1.4889163534557772e-8
7444,1.4103145939014323e-8
7445,1.3064795012271837e-8
7446,1.2784689946279531e-8
7447,1.398678824930177e-8
7448,1.48548988858773e-8
7449,1.6380501732199165e-8
7450,1.6982084596717347e-8
7451,1.4645257093301148e-8
7452,1.7954466293133886e-8
7453,1.808822701694279e-8
7454,1.662371175968708e-8
7455,1.619537468501786e-8
7456,1.7464823459643704e-8
7457,1.693030570136138e-8
7458,1.8330529066262755e-8
7459,1.632112909761292e-8
7460,1.522215009845874e-8
7461,1.8123801627477074e-8
7462,1.327834046385953e-8
7463,1.4581516714187004e-8
7464,1.3746274116805341e-8
7465,1.793023575897801e-8
7466,1.36091186357669e-8
7467,1.4573464252035853e-8
7468,1.3793103656969257e-8
7469,1.781634443016262e-8
7470,1.5452501698485086e-8
7471,1.4330930835532126e-8
7472,1.7241402874657006e-8
7473,1.6443933052997194e-8
7474,1.7072786130973715e-8
7475,1.9812852209266497e-8
7476,1.993318052648886e-8
7477,2.082763700705182e-8
7478,1.7903679714486664e-8
7479,1.6107246313312523e-8
7480,1.708871866657657e-8
7481,1.5588272890229035e-8
7482,1.5564379088277596e-8
7483,1.9537815313493372e-8
7484,1.8955611537339136e-8
7485,1.8447333532907477e-8
7486,1.798812927316501e-8
7487,1.8596503663333962e-8
7488,1.889268136378785e-8
7489,1.8924133364445293e-8
7490,1.6698789878425012e-8
7491,1.818590843043129e-8
7492,1.8858111534410353e-8
7493,1.8072265575412695e-8
7494,2.0039897690437228e-8
7495,1.8270788907712198e-8
7496,1.9374655987445512e-8
7497,1.9134891323736675e-8
7498,1.936716265547603e-8
7499,1.7094740006175358e-8
7500,1.738254650643908e-8
7501,1.8252211811987063e-8
7502,1.694230906638622e-8
7503,1.7289980361939565e-8
7504,1.629025190156629e-8
7505,1.619638157948153e-8
7506,1.5657470423332396e-8
7507,1.6455174797063393e-8
7508,1.638875640020264e-8
7509,1.7051790962421495e-8
7510,1.6377250806413488e-8
7511,1.9320297075882498e-8
7512,1.6875564141938825e-8
7513,1.6627386806898638e-8
7514,1.7228810729527538e-8
7515,1.75070511251647e-8
7516,1.6991921772549792e-8
7517,1.492464466576166e-8
7518,1.710606035464208e-8
7519,1.529120814515431e-8
7520,1.5981664155342043e-8
7521,1.8264340707763456e-8
7522,1.7019351192608682e-8
7523,1.6460434691845142e-8
7524,1.7289570306796452e-8
7525,1.9088574619413337e-8
7526,1.4183094612702777e-8
7527,1.549628160620469e-8
7528,1.652659939818627e-8
7529,1.5330192207382806e-8
7530,1.570424275734385e-8
7531,1.7109369280037318e-8
7532,1.8006143212548517e-8
7533,1.7782220860076312e-8
7534,1.761736693783385e-8
7535,1.6502304635231067e-8
7536,1.6782644686046174e-8
7537,1.7346613417042047e-8
7538,1.8151536780174314e-8
7539,1.637970214073423e-8
7540,1.5314703744211138e-8
7541,1.66017167546835e-8
7542,1.5599691147349608e-8
7543,1.6676476661012054e-8
7544,1.3471309063915539e-8
7545,1.4595836841819902e-8
7546,1.4460296566376131e-8
7547,1.4129422120707372e-8
7548,1.372931280547148e-8
7549,1.6073298124745967e-8
7550,1.2189699512922558e-8
7551,1.848603623609574e-8
7552,1.1676169744524923e-8
7553,1.686653997639401e-8
7554,1.63067420004457e-8
7555,1.2778076975313425e-8
7556,1.4418620125101224e-8
7557,1.3114544165244538e-8
7558,1.3570410965295135e-8
7559,1.5452747207265794e-8
7560,1.3621768649394773e-8
7561,1.4467916712752596e-8
7562,1.5599281669098205e-8
7563,1.490157935924878e-8
7564,1.540338959199588e-8
7565,1.6856096154048714e-8
7566,1.6068879721829716e-8
7567,1.598217199156511e-8
7568,1.7288356122873303e-8
7569,1.5468321854347593e-8
7570,1.5307709081773335e-8
7571,1.623431617831641e-8
7572,1.497425415336737e-8
7573,1.4060507616777098e-8
7574,1.573287166200151e-8
7575,1.643223737568928e-8
7576,1.5981454401611148e-8
7577,1.4479031068348705e-8
7578,1.6412577884116335e-8
7579,1.5090832545140004e-8
7580,1.4231068201949136e-8
7581,1.1278392385134229e-8
7582,1.102968221970818e-8
7583,1.3448702914241155e-8
7584,1.5789904378924993e-8
7585,1.3328961084881379e-8
7586,1.518806684960727e-8
7587,1.42245095110209e-8
7588,1.6721329311538904e-8
7589,1.716649771335301e-8
7590,1.627759355045997e-8
7591,1.6390620689635233e-8
7592,1.4498798025782705e-8
7593,1.6334994778923354e-8
7594,1.6425326078165796e-8
7595,1.8836820529718114e-8
7596,1.8250341694247478e-8
7597,1.6257516370768728e-8
7598,1.7396264410417477e-8
7599,1.6198790921790607e-8
7600,1.5659612097675933e-8
7601,1.2279330821687567e-8
7602,1.3217468985015978e-8
7603,1.3439351102130619e-8
7604,1.2965760644154431e-8
7605,1.1598870510288094e-8
7606,1.2572113698647315e-8
7607,1.4677192827939112e-8
7608,1.4740580946461115e-8
7609,1.5679048372985045e-8
7610,1.3714026994834252e-8
7611,1.5051081243125044e-8
7612,1.6999893474847983e-8
7613,1.4696715934653894e-8
7614,1.668702820479511e-8
7615,1.527960052332802e-8
7616,1.616138216267215e-8
7617,1.7034014005893037e-8
7618,1.7238798764637776e-8
7619,1.5184507135926323e-8
7620,1.499698648173768e-8
7621,1.4624845944558728e-8
7622,1.4226406044452575e-8
7623,1.3795339727758745e-8
7624,1.5913180905951e-8
7625,1.5287061051143984e-8
7626,1.0520546493892788e-8
7627,1.2105786211712228e-8
7628,1.0824154933831554e-8
7629,1.1114732117959121e-8
7630,1.196960999365084e-8
7631,1.1486816940646319e-8
7632,1.0454710227269629e-8
7633,1.3185836914935212e-8
7634,9.4173345723808e-9
7635,9.921937796708221e-9
7636,9.257343951487454e-9
7637,1.2868759957274383e-8
7638,1.3379457366030406e-8
7639,1.4699555421755273e-8
7640,1.4787566136626833e-8
7641,1.360027218247714e-8
7642,1.6362915965485792e-8
7643,1.3937770207026822e-8
7644,1.2526767013062817e-8
7645,1.2730251977808987e-8
7646,1.5279765882350624e-8
7647,1.6143905250453575e-8
7648,1.658810592761878e-8
7649,1.4716027814091035e-8
7650,1.546728186919232e-8
7651,1.4526152526562291e-8
7652,1.52849773674374e-8
7653,1.6709159320347525e-8
7654,1.709313410819489e-8
7655,1.4945845895694465e-8
7656,1.5396535227483535e-8
7657,1.603573239080015e-8
7658,1.3654782912583777e-8
7659,1.643531378123044e-8
7660,1.4393420056649228e-8
7661,1.6460802341000837e-8
7662,1.573500915746008e-8
7663,1.4729330260016189e-8
7664,1.516108909820604e-8
7665,1.8515417103304576e-8
7666,1.6225160441952658e-8
7667,1.565092462929677e-8
7668,1.6859162628005256e-8
7669,1.725181133198938e-8
7670,1.6961997700623503e-8
7671,1.8915211425539455e-8
7672,1.7328644811657812e-8
7673,1.7794836416615205e-8
7674,1.8173475925319245e-8
7675,1.838353388773258e-8
7676,2.0985460320834077e-8
7677,1.702836693574244e-8
7678,1.52870047316335e-8
7679,1.5749776672753367e-8
7680,1.68136576377118e-8
7681,1.5570336554803584e-8
7682,1.8273498419572977e-8
7683,1.792804774013101e-8
7684,1.9304808594973053e-8
7685,1.670237768468493e-8
7686,1.6571109992544742e-8
7687,1.890861851677145e-8
7688,1.7554938000972534e-8
7689,1.677297115078049e-8
7690,1.4242597461568874e-8
7691,1.610501004375792e-8
7692,1.6812875615374518e-8
7693,1.9653807589502466e-8
7694,1.6986609381205497e-8
7695,1.5798341595142438e-8
7696,1.7877261794646046e-8
7697,1.7171767514040762e-8
7698,1.9587301125298763e-8
7699,1.9004007800047343e-8
7700,1.702962167841196e-8
7701,1.882770565078399e-8
7702,1.800873469132488e-8
7703,1.6857283861319955e-8
7704,1.66406773483731e-8
7705,1.7270463770374047e-8
7706,1.6621262179486445e-8
7707,1.8572899126922336e-8
7708,1.7599284017603196e-8
7709,1.690575613497714e-8
7710,1.6568492670850903e-8
7711,1.814200573936748e-8
7712,1.69037865464502e-8
7713,1.3938081511651845e-8
7714,1.4965560949249705e-8
7715,1.6592227736821004e-8
7716,1.7581555664070173e-8
7717,1.7354096177101274e-8
7718,1.6452704590991888e-8
7719,1.6874631589568146e-8
7720,1.8012724224323728e-8
7721,1.7990966712014163e-8
7722,1.8318449011736442e-8
7723,1.7033123683706602e-8
7724,1.753718163299465e-8
7725,1.5564493771283338e-8
7726,1.416584221049738e-8
7727,1.596156239713844e-8
7728,1.6712726265025754e-8
7729,1.4634072423145508e-8
7730,1.437094078857145e-8
7731,1.6477184323340757e-8
7732,1.797372116552774e-8
7733,1.626928998049247e-8
7734,1.6222470758410265e-8
7735,1.6145009317857444e-8
7736,1.568177794768909e-8
7737,1.4567163677117416e-8
7738,1.6928652882936726e-8
7739,1.6527862836004806e-8
7740,1.7929905474871458e-8
7741,1.527172165737196e-8
7742,1.6849747609220004e-8
7743,1.5579273443161554e-8
7744,1.7735420913061595e-8
7745,1.669744416918882e-8
7746,1.6775628499362257e-8
7747,1.3978513814879675e-8
7748,1.4742563259949792e-8
7749,1.4087719635401836e-8
7750,1.5615388728493905e-8
7751,1.4613740796204438e-8
7752,1.6094489281965825e-8
7753,1.66167161030799e-8
7754,1.486715947558152e-8
7755,1.3128436261248264e-8
7756,1.372676820197446e-8
7757,1.3414960554330565e-8
7758,1.2325773987681823e-8
7759,1.3139057099815273e-8
7760,1.3661154405926414e-8
7761,1.0610806628076233e-8
7762,1.4988356006648232e-8
7763,1.4850853024629077e-8
7764,1.5005024193483976e-8
7765,1.5839621515496804e-8
7766,1.5945839923497842e-8
7767,1.5651285009303228e-8
7768,1.6124587005958306e-8
7769,1.5307948765308406e-8
7770,1.5786076387899328e-8
7771,1.231950618726055e-8
7772,1.2408463284469957e-8
7773,9.744689375961988e-9
7774,1.0844212018113862e-8
7775,1.1894166125910068e-8
7776,1.108348148182548e-8
7777,1.1717770828611693e-8
7778,1.1423789710540828e-8
7779,1.3104456091577296e-8
7780,1.4149516502178629e-8
7781,1.6288391527120345e-8
7782,1.2794578994425725e-8
7783,1.3786956330963841e-8
7784,1.4926479883701733e-8
7785,1.471585839053496e-8
7786,1.3234331229881336e-8
7787,1.5482553878252395e-8
7788,1.4901877877982896e-8
7789,1.3227659287176644e-8
7790,1.3597403959152725e-8
7791,1.4442577277926437e-8
7792,1.4789541147007302e-8
7793,1.4303729878079633e-8
7794,1.386033094156026e-8
7795,1.2919342148672804e-8
7796,1.4040035309208744e-8
7797,1.254858335921119e-8
7798,1.3970839390209722e-8
7799,1.3818566727109035e-8
7800,1.375472145575823e-8
7801,1.2466033797429293e-8
7802,1.3335152910843217e-8
7803,1.3479677441974592e-8
7804,1.2093444058487986e-8
7805,1.4073528599339191e-8
7806,1.4452900073419264e-8
7807,1.494133145008055e-8
7808,1.2426619484244208e-8
7809,1.3908682711563817e-8
7810,1.3547682185614839e-8
7811,1.3118576131661313e-8
