accuracy,bearing,leq_100,leq_1000,leq_10000,leq_125,leq_1250,leq_12500,leq_160,leq_1600,leq_16000,leq_200,leq_2000,leq_250,leq_2500,leq_315,leq_3150,leq_400,leq_4000,leq_500,leq_5000,leq_630,leq_6300,leq_800,leq_8000,leq_id,leq_mean,leq_utc,location_utc,marker-color,speed,geometry_wkt
10.0,299.0,27.294178009033203,22.967931747436523,23.76554298400879,32.7530632019043,22.484485626220703,21.979040145874023,29.679454803466797,23.530858993530273,23.452823638916016,27.188810348510742,23.22696876525879,27.777633666992188,23.543407440185547,25.201269149780273,24.330097198486328,23.480321884155273,24.066686630249023,23.46855926513672,23.462448120117188,23.43292808532715,36.099220275878906,23.271276473999023,35.0324592590332,12116,39.29345,1763021656747,1763021656000,#A0BABF,0.42,POINT Z (-75.52998469211161 10.41737447027117 2)
9.5,276.1,28.54680633544922,22.509597778320312,22.250150680541992,30.591211318969727,22.763256072998047,21.71909523010254,28.1279239654541,23.805194854736328,23.418800354003906,26.81494903564453,22.765771865844727,27.772411346435547,23.52598762512207,25.156147003173828,24.410865783691406,24.671064376831055,24.09003448486328,24.390626907348633,22.731975555419922,23.17915916442871,36.234779357910156,22.942230224609375,34.24013900756836,12121,39.1409,1763021661751,1763021661000,#A0BABF,0.37,POINT Z (-75.52999516949058 10.417367974296212 2)
8.5,0.0,31.207984924316406,23.576887130737305,22.92337417602539,30.832977294921875,23.579620361328125,21.893230438232422,27.542936325073242,24.041515350341797,23.45965003967285,27.717374801635742,23.120615005493164,26.35204315185547,23.85843849182129,24.605770111083984,24.558074951171875,25.00647735595703,23.817033767700195,26.077152252197266,23.268953323364258,23.436534881591797,36.66440200805664,22.708791732788086,34.543270111083984,12126,39.504738,1763021666783,1763021667000,#A0BABF,0.0,POINT Z (-75.52998108789325 10.417355820536613 3)
9.0,192.0,26.933595657348633,22.677410125732422,22.004077911376953,30.24884033203125,22.035005569458008,21.53493309020996,27.671783447265625,22.9134521484375,23.404735565185547,25.398595809936523,22.226293563842773,28.475622177124023,23.295360565185547,24.87388801574707,24.257949829101562,24.53925895690918,23.87936782836914,23.83220863342285,22.73525047302246,24.310056686401367,35.90559387207031,22.53464698791504,34.34444046020508,12131,38.973896,1763021671760,1763021672000,#A0BABF,0.82,POINT Z (-75.52997245453298 10.41732267010957 3)
9.0,137.6,29.430809020996094,22.8653621673584,21.998476028442383,31.044570922851562,22.529050827026367,21.564661026000977,25.650108337402344,23.409404754638672,23.326171875,24.80722999572754,22.554353713989258,27.475692749023438,23.65079689025879,24.862550735473633,23.953031539916992,23.44139862060547,23.6756591796875,24.876317977905273,22.839702606201172,22.85502052307129,37.29324722290039,23.33143424987793,33.84984588623047,12136,39.49962,1763021676750,1763021676000,#A0BABF,0.29999998,POINT Z (-75.52996097132564 10.417300751432776 3)
8.0,332.9,27.530960083007812,22.601816177368164,22.65756607055664,29.930923461914062,22.13225746154785,21.720216751098633,26.227279663085938,23.862205505371094,23.442096710205078,26.97222900390625,22.64910125732422,26.977357864379883,23.48836326599121,23.873085021972656,24.427942276000977,24.634309768676758,24.137418746948242,23.818613052368164,23.19108772277832,24.22352409362793,38.12141418457031,22.27205467224121,35.35480880737305,12141,40.245502,1763021681769,1763021682000,#B8D6D1,0.61,POINT Z (-75.52997186779976 10.417302092537284 1)
10.5,305.4,27.668405532836914,22.336769104003906,22.312244415283203,33.8696403503418,21.52157974243164,21.61238670349121,25.910411834716797,22.61627960205078,23.330583572387695,26.44192123413086,22.270723342895508,26.171327590942383,23.332054138183594,24.422760009765625,23.78934669494629,24.79129981994629,23.7918643951416,24.10346221923828,22.745271682739258,23.176023483276367,37.873382568359375,22.88099479675293,35.355838775634766,12146,39.991745,1763021686777,1763021687000,#A0BABF,0.11,POINT Z (-75.52999064326286 10.417316132225096 1)
9.5,294.8,32.789058685302734,23.159772872924805,22.18224334716797,35.866004943847656,23.25713348388672,21.7130184173584,25.657629013061523,24.028270721435547,23.28730583190918,26.8442325592041,22.982120513916016,29.774187088012695,23.978219985961914,25.987878799438477,24.65760612487793,26.30681037902832,24.416553497314453,24.553329467773438,22.78553009033203,23.89389991760254,37.172119140625,23.155744552612305,34.47996139526367,12151,39.749577,1763021691749,1763021691000,#A0BABF,0.42,POINT Z (-75.52999173291028 10.417320658452809 2)
8.5,264.1,30.56562042236328,22.36000633239746,22.08260154724121,34.19358825683594,22.125709533691406,21.600051879882812,26.74974250793457,22.909509658813477,23.45209312438965,29.206024169921875,22.307680130004883,26.61077880859375,23.545312881469727,24.859512329101562,23.769678115844727,24.035865783691406,23.476537704467773,24.976320266723633,22.48333168029785,22.96802520751953,37.90584945678711,22.4794921875,34.591182708740234,12156,39.895416,1763021696775,1763021697000,#A0BABF,0.22999999,POINT Z (-75.53001025691628 10.417338092811406 3)
8.0,261.7,28.275758743286133,21.549175262451172,22.135271072387695,29.728654861450195,21.829139709472656,21.69432258605957,25.396503448486328,23.089210510253906,23.396717071533203,24.86451530456543,22.257158279418945,26.22016716003418,23.136333465576172,24.981548309326172,23.858325958251953,24.343135833740234,23.52892303466797,23.495269775390625,22.83580780029297,23.22113800048828,37.991329193115234,22.869911193847656,35.285770416259766,12161,40.05639,1763021701778,1763021702000,#B8D6D1,0.35,POINT Z (-75.53002601489425 10.41734957601875 5)
8.0,133.4,26.15388298034668,22.43087387084961,22.169719696044922,32.3954963684082,22.767858505249023,21.6978759765625,25.909473419189453,23.602699279785156,23.313282012939453,26.29195785522461,22.481151580810547,26.448108673095703,24.037059783935547,23.322568893432617,24.146501541137695,25.615739822387695,23.674610137939453,25.50525665283203,22.815507888793945,22.491485595703125,38.976741790771484,22.71800994873047,35.45009231567383,12166,40.673584,1763021706753,1763021706000,#B8D6D1,0.44,POINT Z (-75.53000573068857 10.417325352318585 5)
8.0,96.1,24.83224868774414,22.070926666259766,24.401750564575195,32.03335189819336,21.562454223632812,22.282278060913086,26.42765235900879,24.280406951904297,23.56336784362793,23.519439697265625,23.100910186767578,27.145950317382812,23.824077606201172,23.7027587890625,24.378265380859375,24.074905395507812,23.977359771728516,23.03396987915039,23.64410972595215,22.837278366088867,38.762176513671875,21.631826400756836,36.54784393310547,12171,40.80969,1763021711763,1763021711000,#B8D6D1,0.35999998,POINT Z (-75.52999357692897 10.417315419763327 6)
8.5,0.0,28.84433364868164,22.023876190185547,22.23189353942871,30.264537811279297,22.244661331176758,21.75188636779785,26.027997970581055,23.285966873168945,23.235265731811523,24.32668113708496,22.322479248046875,26.195039749145508,23.302383422851562,23.66100311279297,24.3504581451416,23.390247344970703,24.102449417114258,25.483741760253906,22.65456199645996,24.11118507385254,36.811336517333984,22.665807723999023,34.641502380371094,12176,39.45057,1763021716750,1763021716000,#A0BABF,0.0,POINT Z (-75.52999961189926 10.417319401167333 5)
9.5,115.3,27.150266647338867,22.166580200195312,22.733531951904297,31.155288696289062,22.875810623168945,21.879575729370117,24.323627471923828,23.831941604614258,23.407352447509766,24.472463607788086,22.896333694458008,26.5319881439209,23.595136642456055,25.394634246826172,24.38528823852539,25.058231353759766,23.86121368408203,24.216184616088867,23.234378814697266,23.154800415039062,37.74814987182617,23.03140640258789,35.407737731933594,12181,40.12163,1763021721776,1763021722000,#B8D6D1,0.53999996,POINT Z (-75.52998628467321 10.417311605997384 4)
9.5,121.2,26.337932586669922,21.894054412841797,22.868379592895508,29.172388076782227,22.32160186767578,21.811260223388672,24.65579605102539,23.34857177734375,23.466217041015625,25.05572509765625,22.45708656311035,26.538589477539062,23.665565490722656,23.201053619384766,24.34339714050293,24.172348022460938,23.947492599487305,22.71225929260254,22.953256607055664,23.820011138916016,37.09477615356445,22.00719451904297,34.811248779296875,12186,39.573555,1763021726774,1763021727000,#A0BABF,0.19,POINT Z (-75.52996843121946 10.417303391732275 3)
9.0,123.2,30.935625076293945,21.915821075439453,22.051681518554688,30.13882827758789,22.369277954101562,21.672929763793945,26.167644500732422,23.338973999023438,23.385225296020508,25.80600929260254,22.862985610961914,26.16206932067871,23.14732551574707,23.107683181762695,24.07081413269043,23.397804260253906,23.62885093688965,23.337249755859375,22.867578506469727,22.2603702545166,37.697296142578125,22.490951538085938,34.547691345214844,12191,39.79546,1763021731758,1763021732000,#A0BABF,0.59,POINT Z (-75.52996759302914 10.417312528006732 3)
9.5,171.0,27.544673919677734,21.90671730041504,22.890745162963867,28.613683700561523,22.707542419433594,21.92412567138672,24.979372024536133,23.526565551757812,23.297121047973633,25.97161293029785,22.780471801757812,25.78777313232422,23.617036819458008,24.526559829711914,24.430360794067383,24.28289031982422,24.03401756286621,25.236797332763672,23.153564453125,22.79897117614746,37.50777816772461,22.945322036743164,35.211456298828125,12196,39.85843,1763021736776,1763021737000,#A0BABF,0.52,POINT Z (-75.5299732927233 10.417307121679187 3)
11.0,326.1,29.20901107788086,22.183618545532227,22.715347290039062,30.886747360229492,21.956260681152344,21.643186569213867,26.851421356201172,23.78372573852539,23.345338821411133,25.210678100585938,23.023324966430664,27.942461013793945,23.50226593017578,23.72483253479004,24.208251953125,25.31989097595215,23.765380859375,24.516305923461914,22.956907272338867,24.245586395263672,39.14371109008789,22.207725524902344,36.11969757080078,12201,40.95082,1763021741767,1763021742000,#B8D6D1,0.66999996,POINT Z (-75.52997480146587 10.41732702869922 3)
10.5,234.7,28.983745574951172,22.531457901000977,22.152667999267578,29.960948944091797,21.89122772216797,21.623008728027344,25.788908004760742,23.627559661865234,23.45562744140625,24.847434997558594,22.245975494384766,26.75774574279785,23.263362884521484,23.905620574951172,24.472110748291016,24.064659118652344,24.192577362060547,23.272502899169922,23.04102325439453,22.672225952148438,37.6026496887207,23.558767318725586,35.021549224853516,12206,39.82644,1763021746746,1763021746000,#A0BABF,0.35,POINT Z (-75.52997572347522 10.41732681915164 4)
9.5,159.7,30.034626007080078,23.674577713012695,22.11043930053711,29.823286056518555,22.423131942749023,21.6927547454834,26.025638580322266,24.28653335571289,23.454761505126953,27.037372589111328,22.31402015686035,26.955923080444336,23.527629852294922,25.421201705932617,24.20905303955078,24.07307243347168,23.67829132080078,23.515771865844727,22.678691864013672,23.376850128173828,37.92487335205078,23.210601806640625,34.99455261230469,12211,40.021446,1763021751781,1763021752000,#B8D6D1,0.63,POINT Z (-75.52999407984316 10.417362442240119 5)
