Tiempo (s),intensidad
9604,1.9304808594973053e-8
9605,1.778974815788962e-8
9606,1.670237768468493e-8
9607,1.6571109992544742e-8
9608,1.890861851677145e-8
9609,1.7554938000972534e-8
9610,1.6732803076533518e-8
9611,1.677297115078049e-8
9612,1.4242597461568874e-8
9613,1.610501004375792e-8
9614,1.6812875615374518e-8
9615,1.681004979827152e-8
9616,1.9653807589502466e-8
9617,1.6986609381205497e-8
9618,1.5798341595142438e-8
9619,1.7877261794646046e-8
9620,1.5903598388145148e-8
9621,1.7171767514040762e-8
9622,1.9587301125298763e-8
9623,1.9004007800047343e-8
9624,1.702962167841196e-8
9625,1.7464992360277446e-8
9626,1.882770565078399e-8
9627,1.800873469132488e-8
9628,1.6857283861319955e-8
9629,1.66406773483731e-8
9630,1.6934251288163254e-8
9631,1.7270463770374047e-8
9632,1.6621262179486445e-8
9633,1.8572899126922336e-8
9634,1.7599284017603196e-8
9635,1.7270225171747677e-8
9636,1.690575613497714e-8
9637,1.6568492670850903e-8
9638,1.814200573936748e-8
9639,1.69037865464502e-8
9640,1.5352008422768127e-8
9641,1.3938081511651845e-8
9642,1.4965560949249705e-8
9643,1.6592227736821004e-8
9644,1.7581555664070173e-8
9645,1.6983257718080257e-8
9646,1.7354096177101274e-8
9647,1.6452704590991888e-8
9648,1.6874631589568146e-8
9649,1.8012724224323728e-8
9650,1.9066439512630498e-8
9651,1.7990966712014163e-8
9652,1.8318449011736442e-8
9653,1.7033123683706602e-8
9654,1.753718163299465e-8
9655,1.6247097997168264e-8
9656,1.5564493771283338e-8
9657,1.416584221049738e-8
9658,1.596156239713844e-8
9659,1.6712726265025754e-8
9660,1.5276546980507393e-8
9661,1.4634072423145508e-8
9662,1.437094078857145e-8
9663,1.6477184323340757e-8
9664,1.797372116552774e-8
9665,1.6911144482286215e-8
9666,1.626928998049247e-8
9667,1.6222470758410265e-8
9668,1.6145009317857444e-8
9669,1.568177794768909e-8
9670,1.7227719816991008e-8
9671,1.4567163677117416e-8
9672,1.6928652882936726e-8
9673,1.6527862836004806e-8
9674,1.7929905474871458e-8
9675,1.6659041113273227e-8
9676,1.527172165737196e-8
9677,1.6849747609220004e-8
9678,1.5579273443161554e-8
9679,1.7735420913061595e-8
9680,1.648397700439013e-8
9681,1.669744416918882e-8
9682,1.6775628499362257e-8
9683,1.3978513814879675e-8
9684,1.4742563259949792e-8
9685,1.7322341650981313e-8
9686,1.4087719635401836e-8
9687,1.5615388728493905e-8
9688,1.4613740796204438e-8
9689,1.6094489281965825e-8
9690,1.475610034938936e-8
9691,1.66167161030799e-8
9692,1.486715947558152e-8
9693,1.3128436261248264e-8
9694,1.372676820197446e-8
9695,1.4141158823944164e-8
9696,1.3414960554330565e-8
9697,1.2325773987681823e-8
9698,1.3139057099815273e-8
9699,1.3661154405926414e-8
9700,1.4351034219518891e-8
9701,1.0610806628076233e-8
9702,1.4988356006648232e-8
9703,1.4850853024629077e-8
9704,1.5005024193483976e-8
9705,1.436071290482329e-8
9706,1.5839621515496804e-8
9707,1.5945839923497842e-8
9708,1.5651285009303228e-8
9709,1.6124587005958306e-8
9710,1.573642223761045e-8
9711,1.5307948765308406e-8
9712,1.5786076387899328e-8
9713,1.231950618726055e-8
9714,1.2408463284469957e-8
9715,1.1486190107599168e-8
9716,9.744689375961988e-9
9717,1.0844212018113862e-8
9718,1.1894166125910068e-8
9719,1.108348148182548e-8
9720,1.3155028702657702e-8
9721,1.1717770828611693e-8
9722,1.1423789710540828e-8
9723,1.3104456091577296e-8
9724,1.4149516502178629e-8
9725,1.4916351196104832e-8
9726,1.6288391527120345e-8
9727,1.2794578994425725e-8
9728,1.3786956330963841e-8
9729,1.4926479883701733e-8
9730,1.4352005760040629e-8
9731,1.471585839053496e-8
9732,1.3234331229881336e-8
9733,1.5482553878252395e-8
9734,1.4901877877982896e-8
9735,1.3061137455591157e-8
9736,1.3227659287176644e-8
9737,1.3597403959152725e-8
9738,1.4442577277926437e-8
9739,1.4789541147007302e-8
9740,1.606965673983673e-8
9741,1.4303729878079633e-8
9742,1.386033094156026e-8
9743,1.2919342148672804e-8
9744,1.4040035309208744e-8
9745,1.3574942540511709e-8
9746,1.254858335921119e-8
9747,1.3970839390209722e-8
9748,1.3818566727109035e-8
9749,1.375472145575823e-8
9750,1.3386498695213419e-8
9751,1.2466033797429293e-8
9752,1.3335152910843217e-8
9753,1.3479677441974592e-8
9754,1.2093444058487986e-8
9755,1.3112937764409331e-8
9756,1.4073528599339191e-8
9757,1.4452900073419264e-8
9758,1.494133145008055e-8
9759,1.2426619484244208e-8
9760,1.471141341346041e-8
9761,1.3908682711563817e-8
9762,1.3547682185614839e-8
9763,1.3118576131661313e-8
9764,1.1374187940338775e-8
9765,1.1851846007423798e-8
9766,1.2130382627724316e-8
9767,1.2658268399617243e-8
9768,1.2814539378854173e-8
9769,1.2061163367877889e-8
9770,1.3499727434972079e-8
9771,1.393694865295195e-8
9772,1.204427880080638e-8
9773,1.3808019764141317e-8
9774,1.216229407183163e-8
9775,1.4370828281944144e-8
9776,1.1679420638764638e-8
9777,1.2605991211114842e-8
9778,1.2806415846174672e-8
9779,1.270170435857069e-8
9780,1.3091487638887646e-8
9781,1.1476551238868314e-8
9782,1.1486428141436617e-8
9783,1.307839951722536e-8
9784,1.356719290324066e-8
9785,1.1758672644593533e-8
9786,1.3819219020231953e-8
9787,1.3401333037213038e-8
9788,1.3575567704113167e-8
9789,1.3808166017962057e-8
9790,1.4334448874085484e-8
9791,1.276891511852307e-8
9792,1.3029852516264537e-8
9793,1.2666531281456634e-8
9794,1.1921678342511084e-8
9795,1.341118952679072e-8
9796,1.307069558185307e-8
9797,1.3138191869710381e-8
9798,1.305058561268276e-8
9799,1.3267527607611527e-8
9800,1.4086334593495098e-8
9801,1.3510343777363326e-8
9802,1.2917536578257435e-8
9803,1.333711205443431e-8
9804,1.4696739622980279e-8
9805,1.3893670659825536e-8
9806,1.3220905469456248e-8
9807,1.2253450480001774e-8
9808,1.3270234579285787e-8
9809,1.3247075148435318e-8
9810,1.2376894811950406e-8
9811,1.3568442545433246e-8
9812,1.116458025697959e-8
9813,1.2300540634212779e-8
9814,1.2290076891213998e-8
9815,1.2708947919789942e-8
9816,1.215202068205179e-8
9817,1.4600038465994679e-8
9818,1.3268159999636136e-8
9819,1.2646652926885387e-8
9820,1.24341012650156e-8
9821,1.2261545103317017e-8
9822,1.2394756520062028e-8
9823,1.3216504251423747e-8
9824,1.3094849155851643e-8
9825,1.2608621274330113e-8
9826,1.285837241470988e-8
9827,1.3862619406666645e-8
9828,1.303373839916103e-8
9829,1.3066287204471558e-8
9830,1.0817836169701897e-8
9831,1.3509345224477308e-8
9832,1.2704816594540212e-8
9833,1.2038406388382858e-8
9834,1.225539744291932e-8
9835,1.138239361797477e-8
9836,1.266773588487294e-8
9837,1.111683603013445e-8
9838,1.1842693786941014e-8
9839,1.3070867132395019e-8
9840,1.2704170099328748e-8
9841,1.3430030531988704e-8
9842,1.4331676613978797e-8
9843,1.0767014551563362e-8
9844,1.2510135106603015e-8
9845,1.280912606745447e-8
9846,1.0662680596681206e-8
9847,1.0814015805643872e-8
9848,1.3202312246797885e-8
9849,1.2456665429589691e-8
9850,1.2955912313101704e-8
9851,8.12298591159334e-9
9852,1.0504285086451777e-8
9853,1.1538208963170173e-8
9854,1.2680751735817784e-8
9855,1.2001485368515534e-8
9856,1.4323956716171618e-8
9857,1.159451268368607e-8
9858,1.295071064099817e-8
9859,1.3414577535104982e-8
9860,1.291458931117113e-8
9861,1.2121330699340316e-8
9862,1.1482144286995337e-8
9863,1.1995164273567419e-8
9864,1.193774231255008e-8
9865,1.2965438216677994e-8
9866,1.2168041997578555e-8
9867,1.027992627448959e-8
9868,1.1614654622684135e-8
9869,1.0519391050913784e-8
9870,1.1521950364660612e-8
9871,1.0731279342586089e-8
9872,1.3260799234904035e-8
9873,1.292036254141016e-8
9874,1.2037530485468391e-8
9875,1.2791733416285023e-8
9876,1.1897962615565107e-8
9877,1.1820340850219781e-8
9878,1.2798468385574981e-8
9879,1.1431204652998126e-8
9880,1.1017972904052385e-8
9881,1.2185125316650039e-8
9882,1.4094750741550384e-8
9883,1.3863363159374273e-8
9884,1.2047071835370807e-8
9885,1.1660683293882201e-8
9886,1.1755212924657756e-8
9887,1.3855110697707882e-8
9888,1.1861993999350639e-8
9889,1.294516230676568e-8
9890,1.4083425475863475e-8
9891,1.3072630922919137e-8
9892,1.3152884304887946e-8
9893,1.2331303874529545e-8
9894,1.3569692302727404e-8
9895,1.3920200798331455e-8
9896,1.2993564302466569e-8
9897,1.52290215068948e-8
9898,1.4928198457132422e-8
9899,1.4078763060332936e-8
9900,1.3429888283316795e-8
9901,1.4950193026324222e-8
9902,1.3799374465504244e-8
9903,1.3474820853745394e-8
9904,1.3256961651583208e-8
9905,1.3844159684800594e-8
9906,1.412257207988257e-8
9907,1.2698680604065187e-8
9908,1.2293258104599434e-8
9909,1.4372115542732179e-8
9910,1.4041024592366174e-8
9911,1.4157677003120663e-8
9912,1.3140004077786182e-8
9913,1.451359500056806e-8
9914,1.4324880245560156e-8
9915,1.4356771887485544e-8
9916,1.2582466998615639e-8
9917,1.4298813444813722e-8
9918,1.3162658080444501e-8
9919,1.3854172793856597e-8
9920,1.3336187720420917e-8
9921,1.4220799063873262e-8
9922,1.4104087707571745e-8
9923,1.4327420258414294e-8
9924,1.37855468965901e-8
9925,1.408698979541023e-8
9926,2.1807119326410975e-8
9927,1.3535855204721466e-8
9928,1.3906940610328618e-8
9929,1.5119718308007297e-8
9930,1.2782196804654224e-8
9931,1.3698026435202747e-8
9932,1.3737888904376746e-8
9933,1.4315304819461562e-8
9934,1.4132783302956006e-8
9935,1.4128218406704038e-8
9936,1.299719395825072e-8
9937,1.3842865524651771e-8
9938,1.4371000351260133e-8
9939,1.346222980984702e-8
9940,1.516536963131258e-8
9941,1.4074944790814526e-8
9942,1.3556044942848267e-8
9943,1.366268954353335e-8
9944,1.3537859420662202e-8
9945,1.3467333036086475e-8
9946,1.3501312825886659e-8
9947,1.3101936794314258e-8
9948,1.2652956063927734e-8
9949,1.2965324771880185e-8
9950,1.4310328391310399e-8
9951,1.3002252629959713e-8
9952,1.391956296925239e-8
9953,1.2227300904721968e-8
9954,1.194934224288918e-8
9955,1.2414424739839643e-8
9956,1.2360988432220179e-8
9957,1.2631132764901765e-8
9958,1.2237714018228721e-8
9959,1.2159163547429268e-8
9960,1.1665694527291609e-8
9961,1.21454804704339e-8
9962,1.2988784159717339e-8
9963,1.2627238983042675e-8
9964,1.4096545582090092e-8
9965,1.3190826254988685e-8
9966,1.3451951722106814e-8
9967,1.4155682069216833e-8
9968,1.3127952600691617e-8
9969,1.215004817730878e-8
9970,1.4146369579182726e-8
9971,1.4310654607441951e-8
9972,1.2372315893404687e-8
9973,1.3633990906501172e-8
9974,1.2744461803239828e-8
9975,1.3456595565589134e-8
9976,1.4263946458765486e-8
9977,1.306753885192323e-8
9978,1.442935771352699e-8
9979,1.3798961406645236e-8
9980,1.3979971949229457e-8
9981,1.542538456188116e-8
9982,1.4455472771563191e-8
9983,1.287437930005796e-8
9984,1.4760191768571883e-8
9985,1.4021290909119913e-8
9986,1.3658141256297652e-8
9987,1.4227031726661298e-8
9988,1.3819629503395772e-8
9989,1.4713805132111354e-8
9990,1.4185531092511499e-8
9991,1.3339185129422936e-8
9992,1.398086364274376e-8
9993,1.4382444274331253e-8
9994,1.4838243715064812e-8
9995,1.565193371422629e-8
9996,1.407940818435709e-8
9997,1.3858566177014025e-8
9998,1.3781300418341735e-8
9999,1.3800235574110254e-8
10000,1.4572041519886112e-8
10001,1.2789059267678439e-8
10002,1.2522420984330444e-8
10003,1.2653509631688958e-8
10004,1.2808070222095085e-8
10005,1.3319784547030223e-8
10006,1.2630111948697634e-8
10007,1.3848189568976916e-8
10008,1.2964715769407239e-8
10009,1.3391215529532937e-8
10010,1.3300654123262567e-8
10011,1.2499107405744987e-8
10012,1.3236007360572846e-8
10013,1.3223121851732203e-8
10014,1.3342702415773034e-8
10015,1.2990234768082367e-8
10016,1.2698905752464597e-8
10017,1.3040973127644294e-8
10018,1.2252790275857534e-8
10019,1.2781761217058198e-8
10020,1.4369551062582407e-8
10021,1.4003029379559615e-8
10022,1.4859790958867466e-8
10023,1.3732012813528249e-8
10024,1.3862737510654677e-8
10025,1.2175617607277687e-8
10026,1.2974552867315869e-8
10027,1.2895197556909286e-8
10028,1.1607882410845226e-8
10029,1.2341765774675472e-8
10030,1.2116040043332327e-8
10031,1.2405912108013569e-8
10032,1.2129508411471455e-8
10033,1.182951665363312e-8
10034,1.3981678127311355e-8
10035,1.3125664523253306e-8
10036,1.3492104616237302e-8
10037,1.3714702774565972e-8
10038,1.380611542645776e-8
10039,1.2317228550914377e-8
10040,1.3284417008735963e-8
10041,1.3234148392101504e-8
10042,1.2737300650714913e-8
10043,1.2710174116825446e-8
10044,1.2683686525620702e-8
10045,1.3672892522921411e-8
10046,1.2794844142634869e-8
10047,1.3659449598708203e-8
10048,1.4374078092742567e-8
10049,1.3336718974333848e-8
10050,1.3987206930579614e-8
10051,1.2252835416888266e-8
10052,1.258057525611762e-8
10053,9.875561547512898e-9
10054,1.3405715548416696e-8
10055,1.1143938328498578e-8
10056,1.0535011159919061e-8
10057,1.1711243205667069e-8
10058,1.1259160238922046e-8
10059,1.2102831864362393e-8
10060,1.2291390032540555e-8
10061,1.2214657673611098e-8
10062,1.3024438218356248e-8
10063,1.2576146852199395e-8
10064,1.3371342094325047e-8
10065,1.3291536860098356e-8
10066,1.1813125014866313e-8
10067,1.1169532599508595e-8
10068,1.39095154105516e-8
10069,1.1327925913562933e-8
10070,1.2788658782546865e-8
10071,1.2711505801296963e-8
10072,1.3067003276559984e-8
10073,1.3150158880116477e-8
10074,1.3168915167332002e-8
10075,1.349250538286391e-8
10076,1.3329688483018962e-8
10077,1.2725759166329119e-8
10078,1.3668598916213222e-8
10079,1.4690625917766574e-8
10080,1.1747420103949411e-8
10081,1.1755150669853095e-8
10082,1.3827048939813845e-8
10083,1.3390321361402873e-8
10084,1.2912478160946079e-8
10085,1.3142993708415031e-8
10086,1.1634962824844515e-8
10087,1.1608106929367297e-8
10088,1.323734841796797e-8
10089,1.2413807313376044e-8
10090,1.1611531374955684e-8
10091,1.1669135961489472e-8
10092,1.1958879778865675e-8
10093,1.3257257750127966e-8
10094,1.4489960447450761e-8
10095,1.3412332150451404e-8
10096,1.506359046599165e-8
10097,1.3500983297938673e-8
10098,1.2856300056961734e-8
10099,1.3046962075702483e-8
10100,1.1192033463504524e-8
10101,1.2008827320943324e-8
10102,1.1549859467558253e-8
10103,1.2594705009490281e-8
10104,1.3019640721776242e-8
10105,1.2061949336981504e-8
10106,1.159172314601811e-8
10107,1.1658460349350028e-8
10108,1.0454060280255506e-8
10109,1.1115615098299091e-8
10110,1.2047135636178207e-8
10111,1.1568938170000046e-8
10112,1.1042489627845081e-8
10113,1.0688439417873461e-8
10114,1.0912468422652893e-8
10115,1.0539757046366237e-8
10116,1.0630696023149546e-8
10117,1.144224914720424e-8
10118,1.0417631711337208e-8
10119,9.771483432093182e-9
10120,1.051692313974345e-8
10121,1.2040607514321834e-8
10122,1.0863218126980982e-8
10123,1.1893407521072494e-8
10124,1.153274793517262e-8
10125,1.1442712859441048e-8
10126,1.0135253135667754e-8
10127,1.0260386013640203e-8
10128,1.1173409095089209e-8
10129,1.1456870389815596e-8
10130,1.075613637690679e-8
10131,1.0764181202576626e-8
10132,1.1570166268396465e-8
10133,1.2117847982422716e-8
10134,1.1733168294176135e-8
10135,1.2289428862393591e-8
10136,1.2018534099425499e-8
10137,1.1381893038421965e-8
10138,1.2153920744668596e-8
10139,1.1532392101873605e-8
10140,9.568445774157359e-9
10141,1.0527154576809524e-8
10142,1.0150092497959368e-8
10143,9.97965206232146e-9
10144,9.870280615776124e-9
10145,9.703546692880293e-9
10146,9.783755703440803e-9
10147,9.913052357824632e-9
10148,1.1326324499049284e-8
10149,1.0872134088249904e-8
10150,1.0314602595815693e-8
10151,1.0298951192588767e-8
10152,1.2583362271473726e-8
10153,1.0250765533901346e-8
10154,1.0044464773308797e-8
10155,1.049626048445223e-8
10156,9.571330218656296e-9
10157,1.0365427062011693e-8
10158,1.2027669890076067e-8
10159,1.1946728662908785e-8
10160,1.1694940052885446e-8
10161,1.2411449369911916e-8
10162,1.2471870707756963e-8
10163,1.254193656914012e-8
10164,1.1865444164554055e-8
10165,1.2294514967360692e-8
10166,1.2467403058364439e-8
10167,1.1280633772064173e-8
10168,1.1451621889001437e-8
10169,1.1008212386112906e-8
10170,1.149478096158133e-8
10171,1.1913964453392967e-8
10172,1.1345013055649488e-8
10173,1.1088466787423943e-8
10174,1.0811526073136978e-8
10175,1.2025828331300573e-8
10176,1.168523901314977e-8
10177,1.1121582812516706e-8
10178,1.1301617379291603e-8
10179,1.1045795537970326e-8
10180,1.1903158044696223e-8
10181,1.1480082260259437e-8
10182,1.0263464866654788e-8
10183,1.0557898924766162e-8
10184,1.0652413099758698e-8
10185,1.0209935535402506e-8
10186,1.1251400916591372e-8
10187,1.150108465146627e-8
10188,1.2514822663953273e-8
10189,1.1448800824815633e-8
10190,1.0910342895034455e-8
10191,9.991833764276742e-9
10192,9.76075922769204e-9
10193,1.1494185453503542e-8
10194,1.1821658242913682e-8
10195,1.0195496972113436e-8
10196,1.0498252160502518e-8
10197,1.0737718146106713e-8
10198,1.0072632754994146e-8
10199,1.1399523546993449e-8
10200,1.0091290303054387e-8
10201,1.1046965558603588e-8
10202,1.1909715852277849e-8
10203,1.1698180011534494e-8
10204,1.2769932451418465e-8
10205,1.2006045917612546e-8
10206,1.161639844481436e-8
10207,1.1497335379505379e-8
10208,1.1407245807913671e-8
10209,1.0147638792163094e-8
10210,1.1432905136830232e-8
10211,1.1317226295950382e-8
10212,1.161710193183202e-8
10213,1.1703829866161362e-8
10214,9.960210111494001e-9
10215,1.073409661628772e-8
10216,1.2527075647097576e-8
10217,1.186899645152247e-8
10218,1.3386097995030218e-8
10219,1.24854845046385e-8
10220,1.089524498451334e-8
10221,1.1998888012132969e-8
10222,1.3161351864414861e-8
10223,1.146632375385653e-8
10224,1.1344151034088307e-8
10225,1.2582936357024831e-8
10226,1.0981624763332585e-8
10227,1.2103818424698133e-8
10228,1.1270144905283332e-8
10229,1.138106752337714e-8
10230,1.1063193284627025e-8
10231,1.1818533756949827e-8
10232,1.2287994265129437e-8
10233,1.2824782249190271e-8
10234,1.1539484283627682e-8
10235,1.1309166550843784e-8
10236,1.2089629732932408e-8
10237,1.0596513603525891e-8
10238,1.1838773181153006e-8
10239,1.195477481551294e-8
10240,1.2161243940281628e-8
10241,1.1631651991191674e-8
10242,1.1167835287731494e-8
10243,1.1082032003169177e-8
10244,1.0961964719884786e-8
10245,1.2215493023247855e-8
10246,1.0976262885537891e-8
10247,1.0613435867654487e-8
10248,1.0981053311765671e-8
10249,1.1008501349646903e-8
10250,1.165614657471783e-8
10251,1.1022294231632527e-8
10252,1.1160961242294233e-8
10253,1.1060047699825678e-8
10254,1.1649358217058157e-8
10255,1.2349313051347562e-8
10256,1.0697985378838337e-8
10257,1.1578553321467295e-8
10258,9.699096939654219e-9
10259,1.069046756007085e-8
10260,1.2337992445744656e-8
10261,1.1954928967069974e-8
10262,1.080261752917211e-8
10263,1.0670689922253212e-8
10264,1.1902193320986236e-8
10265,1.1039294007938199e-8
10266,1.1413359579752777e-8
10267,1.0844941158477039e-8
10268,1.1185891436165433e-8
10269,1.1515558343016977e-8
10270,1.1631089564551553e-8
10271,1.0679821646111678e-8
10272,1.062321570643105e-8
10273,1.1125153195174158e-8
10274,1.1229799440144884e-8
10275,1.1241511264562178e-8
10276,9.991983311204463e-9
10277,1.1045261439316336e-8
10278,1.0971163821637272e-8
10279,9.553576817730588e-9
10280,1.0863865995537977e-8
10281,9.28263341805805e-9
10282,9.78111803844993e-9
10283,9.595851092327088e-9
10284,9.097525886067687e-9
10285,8.986330767569676e-9
10286,1.075055783711448e-8
10287,1.064281468041565e-8
10288,1.0302010780248385e-8
10289,1.0666747138322096e-8
10290,1.0739614683470635e-8
10291,1.133151557363515e-8
10292,1.2007920391017416e-8
10293,1.1984179353703772e-8
10294,1.0040052875316295e-8
10295,1.0030200165270892e-8
10296,9.362298851207207e-9
10297,1.0855929142829351e-8
10298,8.352875340854181e-9
10299,9.204241391429833e-9
10300,9.429991472350025e-9
10301,1.0921794480641235e-8
10302,1.1638044139363546e-8
10303,1.1590495428308282e-8
10304,1.0415945527724778e-8
10305,1.136726540237359e-8
10306,1.206714135204052e-8
10307,1.0195290385412231e-8
10308,1.0395658395151907e-8
10309,1.0879985084922467e-8
10310,1.1034686520647338e-8
10311,1.0755747543302433e-8
10312,1.0353717234606425e-8
10313,1.1491491495831684e-8
10314,1.0445739715802173e-8
10315,1.1419918381363197e-8
10316,1.1072184143425105e-8
10317,1.0800801883706726e-8
10318,9.95345826987737e-9
10319,1.0747550637769916e-8
10320,1.1616887938877111e-8
10321,1.0772767824515993e-8
10322,1.047942128850613e-8
10323,1.2336324933850841e-8
10324,1.2439903172957962e-8
10325,1.1890212052901442e-8
10326,1.0715587821948595e-8
10327,1.1226709885753406e-8
10328,1.0709998253237974e-8
10329,1.0572497716064425e-8
10330,1.1860368972262551e-8
10331,1.1338849735931932e-8
10332,1.1309442581586484e-8
10333,1.4164997428008783e-8
10334,1.36313321427462e-8
10335,1.0461965896551582e-8
10336,1.082247521772866e-8
10337,1.1031394095638734e-8
10338,1.0638318781785886e-8
10339,1.111304825135885e-8
10340,1.1183764154305805e-8
10341,1.2034138349062557e-8
10342,1.2198600260004221e-8
10343,1.3747014792760405e-8
10344,1.4601793422235483e-8
10345,1.1840997788402164e-8
10346,1.194791983424779e-8
10347,1.2113601984832443e-8
10348,1.1729999672767756e-8
10349,1.1553176282137112e-8
10350,1.414230828177738e-8
10351,1.3056215207256861e-8
10352,1.3548549425782452e-8
10353,1.3370399994733986e-8
10354,1.3425287660573626e-8
10355,1.363897081283302e-8
10356,1.4208649461368681e-8
10357,1.3151412505363747e-8
10358,1.4380666012017564e-8
10359,1.3225968986668163e-8
10360,1.3901101039560703e-8
10361,1.4491355145105593e-8
10362,1.5505350930051723e-8
10363,1.1428178101762754e-8
10364,1.0949038931696668e-8
10365,1.0637823981481434e-8
10366,1.2421776188382315e-8
10367,1.0472925158630525e-8
10368,1.1704853975403453e-8
10369,1.1133292006712933e-8
10370,1.3520669593340575e-8
10371,1.33089440709115e-8
10372,1.3233069700615658e-8
10373,1.4515743987685432e-8
10374,1.2323072398939184e-8
10375,1.4830869040070287e-8
10376,1.4332719448913299e-8
10377,1.3483241087332878e-8
10378,1.4119831042781043e-8
10379,1.0860594529362856e-8
10380,1.1550194563550599e-8
10381,1.4120302476281865e-8
10382,1.308032997527549e-8
10383,1.2086278574371995e-8
10384,1.0552078174563434e-8
10385,1.1640536581806426e-8
10386,1.2733594040108112e-8
10387,1.6073427660746237e-8
10388,1.364008259128083e-8
10389,1.424049219149455e-8
10390,1.495250650426164e-8
10391,1.4661645006870832e-8
10392,1.3673109757336752e-8
10393,1.3494543574093601e-8
10394,1.4039592417443094e-8
10395,1.2509270966931458e-8
10396,1.1447124334671025e-8
10397,1.2837994934845818e-8
10398,1.2733212883423215e-8
10399,1.3330412851411342e-8
10400,1.3483604334052078e-8
10401,1.2342393827701521e-8
10402,1.2379514133710665e-8
10403,1.3007166514211794e-8
10404,1.2112171178992575e-8
10405,1.217996386914157e-8
10406,1.0795244921143885e-8
10407,1.2787207129071377e-8
10408,1.2691632846528788e-8
10409,1.245828322944782e-8
10410,1.1491798437520231e-8
10411,1.204093466814209e-8
10412,1.2624712592913309e-8
10413,1.3153653582520977e-8
10414,1.3063543627633228e-8
10415,1.3219337786026206e-8
10416,1.2805964689829757e-8
10417,1.2279101802770067e-8
10418,1.1705333720551385e-8
10419,1.1492645215717075e-8
10420,1.195492070890046e-8
10421,1.2213299297705286e-8
10422,1.2389554773239643e-8
10423,1.2582400362729912e-8
10424,1.2540715052166104e-8
10425,1.2170331279590805e-8
10426,1.278395990877887e-8
10427,1.141706832287866e-8
10428,1.1225903380533091e-8
10429,9.675450602310642e-9
10430,1.0755276999140245e-8
10431,1.0889383676337311e-8
10432,1.0869010292170187e-8
10433,1.1462675552222146e-8
10434,1.1739310778819407e-8
10435,1.2109661401623422e-8
10436,1.1614673343310621e-8
10437,1.2953567722955919e-8
10438,1.1968956814694102e-8
10439,1.2299699468642835e-8
10440,1.2015462711527806e-8
10441,1.2256893146242476e-8
10442,1.278029857543686e-8
10443,1.319770145595795e-8
10444,1.22315022629579e-8
10445,1.3400314771480777e-8
10446,1.1811525720471595e-8
10447,1.1967948177975573e-8
10448,1.2195157118588229e-8
10449,1.1281355889588678e-8
10450,1.3400098785666177e-8
10451,1.2748497408121222e-8
10452,1.2661448708413524e-8
10453,1.329287742208233e-8
10454,1.3734662752108155e-8
10455,1.2930669156133079e-8
10456,1.3652456454624399e-8
10457,1.1918579563670235e-8
10458,1.3295378329391776e-8
10459,1.244125810489505e-8
10460,1.1364530538400719e-8
10461,1.1797663369516303e-8
10462,1.2309403272862488e-8
10463,1.1829053608727924e-8
10464,9.76300698433407e-9
10465,1.2091586860634518e-8
10466,1.0881631131835655e-8
10467,1.222991109623757e-8
10468,1.3407042929562033e-8
10469,1.29892626930247e-8
10470,1.4116758982395695e-8
10471,1.1875535438455505e-8
10472,1.3375262064330301e-8
10473,1.2872310290429193e-8
10474,1.1754365746253748e-8
10475,1.2142496864520644e-8
10476,1.1540908558061618e-8
10477,1.176810676956192e-8
10478,1.32702773575368e-8
10479,1.045019994649353e-8
10480,1.268870206144396e-8
10481,1.2869610406980698e-8
10482,1.3212499990402104e-8
10483,1.347669501013395e-8
10484,1.345525708204643e-8
10485,1.1399153450942237e-8
10486,1.344971246925236e-8
10487,1.2619844394698498e-8
10488,1.0691927371408902e-8
10489,1.2039359975403862e-8
10490,1.1038439965471566e-8
10491,1.2206194894741996e-8
10492,1.1350526317863448e-8
10493,1.1592844219240486e-8
10494,1.128579091244765e-8
10495,1.2437468676678835e-8
10496,1.2017225204814413e-8
10497,1.0837362490782504e-8
10498,1.1108803890240902e-8
10499,1.1803940182277131e-8
10500,1.3168508851460472e-8
10501,1.3525178329815691e-8
10502,1.1756255064904427e-8
10503,1.1608759126845309e-8
10504,1.2115113858056374e-8
10505,1.3284187596962578e-8
10506,1.3838665119324362e-8
10507,1.1210293935311725e-8
10508,1.2266255314049362e-8
10509,1.3297365309575609e-8
10510,1.2670693920120498e-8
10511,1.3205230916317043e-8
10512,1.329483647723659e-8
10513,1.2642326435929083e-8
10514,1.4301203944053435e-8
10515,1.3543777173198665e-8
10516,1.2926811025824777e-8
10517,1.2454990482331928e-8
10518,1.2005979569934228e-8
10519,1.2109569386337808e-8
10520,1.116297623070195e-8
10521,1.1934658594613864e-8
10522,1.298482198320963e-8
10523,1.2454262065277517e-8
10524,1.0097426486324443e-8
10525,1.2558153870281929e-8
10526,1.3680774988706633e-8
10527,1.1743787926538903e-8
10528,1.312210474143557e-8
10529,1.2575107315592645e-8
10530,1.1219543842657331e-8
10531,1.3383755680127662e-8
10532,1.1172017311843714e-8
10533,1.2465715185951126e-8
10534,1.012684120424374e-8
10535,1.0864931685777025e-8
10536,9.253733755348148e-9
10537,7.83047306447795e-9
10538,1.0770032156755775e-8
10539,1.121975051619606e-8
10540,1.043939186336923e-8
10541,1.0388470240278517e-8
10542,1.089403333874558e-8
10543,1.1318451129424319e-8
10544,9.47263928874076e-9
10545,9.307713353492057e-9
10546,9.151424476865523e-9
10547,9.738083631852832e-9
10548,9.74963820598239e-9
